VersionInfo.ProductName,VersionInfo.ProductVersion,VersionInfo.FileVersion,OpenArrayPlate.SerialNumber,OpenArrayPlate.ChipTransformsApplied,Assay.Assay ID,Assay.Assay Number,Assay.TaqMan Assay ID,Assay.Assay Name,Assay.Assay Type,Assay.Assay Pool,Assay.AmplificationCurveDyeNames.0,ThroughHole.Ct,ThroughHole.Concentration,ThroughHole.ConcentrationUnit,ThroughHole.Outlier,ThroughHole.CtConfidence,ThroughHole.Tm,ThroughHole.TmData.Area,ThroughHole.Address,ThroughHole.IntensityData.ROX.1,ThroughHole.IntensityData.FAMTP.1,SamplePlate.SerialNumber,SampleInfo.SampleID,SampleInfo.Description,SampleInfo.Dilution
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002529_mmu-miR-345-3p,841,TM002529,mmu-miR-345-3p,TARG,A,FAMTP,40,,,FALSE,107.3471919,,0,D2c1,272.8090524,3109.799345,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002529_mmu-miR-345-3p,841,TM002529,mmu-miR-345-3p,TARG,A,FAMTP,40,,,FALSE,113.0117783,,0,D2c1,290.3716605,3696.757061,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002063_rno-miR-351,842,TM002063,rno-miR-351,TARG,A,FAMTP,40,,,FALSE,194.1657273,,0,D2c2,266.8135167,2667.818952,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002063_rno-miR-351,842,TM002063,rno-miR-351,TARG,A,FAMTP,40,,,FALSE,201.360559,,0,D2c2,291.6137072,3012.02786,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002061_rno-miR-345-3p,843,TM002061,rno-miR-345-3p,TARG,A,FAMTP,29.794,,,FALSE,355.235336,,0,D2c3,252.2648449,2628.157319,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002061_rno-miR-345-3p,843,TM002061,rno-miR-345-3p,TARG,A,FAMTP,29.091,,,FALSE,555.4366733,,0,D2c3,294.5730653,3143.770097,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001666_mmu-miR-682,844,TM001666,mmu-miR-682,TARG,A,FAMTP,40,,,FALSE,159.5976039,,0,D2c4,265.4586478,2560.170906,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001666_mmu-miR-682,844,TM001666,mmu-miR-682,TARG,A,FAMTP,40,,,FALSE,181.0879303,,0,D2c4,275.0178864,2886.641755,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002528_mmu-miR-345-5p,845,TM002528,mmu-miR-345-5p,TARG,A,FAMTP,40,,,FALSE,137.2756102,,0,D2c5,270.6060193,2946.981816,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002528_mmu-miR-345-5p,845,TM002528,mmu-miR-345-5p,TARG,A,FAMTP,40,,,FALSE,113.2179953,,0,D2c5,297.7224903,3426.328908,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002616_mmu-miR-362-3p,846,TM002616,mmu-miR-362-3p,TARG,A,FAMTP,22.911,,,FALSE,715.6572606,,0,D2c6,273.5313228,2628.668705,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002616_mmu-miR-362-3p,846,TM002616,mmu-miR-362-3p,TARG,A,FAMTP,22.563,,,FALSE,1008.222842,,0,D2c6,302.1203471,3016.118667,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001064_mmu-miR-346,847,TM001064,mmu-miR-346,TARG,A,FAMTP,40,,,FALSE,59.92293964,,0,D2c7,286.1371967,2622.255495,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001064_mmu-miR-346,847,TM001064,mmu-miR-346,TARG,A,FAMTP,40,,,FALSE,46.24878475,,0,D2c7,303.4059696,2674.073234,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001271_hsa-miR-363,848,TM001271,hsa-miR-363,TARG,A,FAMTP,40,,,FALSE,182.3629626,,0,D2c8,277.9399704,3239.018738,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001271_hsa-miR-363,848,TM001271,hsa-miR-363,TARG,A,FAMTP,40,,,FALSE,196.3898631,,0,D2c8,290.7895585,3438.666267,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001949_mmu-miR-667,873,TM001949,mmu-miR-667,TARG,A,FAMTP,40,,,FALSE,131.2408421,,0,D2d1,232.9040506,2314.298508,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001949_mmu-miR-667,873,TM001949,mmu-miR-667,TARG,A,FAMTP,40,,,FALSE,234.0772968,,0,D2d1,262.8134819,2743.080245,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000338_ath-miR159a,890,TM000338,ath-miR159a,ENDO,B,FAMTP,40,,,FALSE,38.72417602,,0,D2d2,259.9545295,3079.914388,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000338_ath-miR159a,890,TM000338,ath-miR159a,ENDO,B,FAMTP,40,,,FALSE,49.14802719,,0,D2d2,263.8479334,3814.533585,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001947_mmu-miR-668,875,TM001947,mmu-miR-668,TARG,A,FAMTP,40,,,FALSE,71.28953234,,0,D2d3,262.8178933,2453.191194,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001947_mmu-miR-668,875,TM001947,mmu-miR-668,TARG,A,FAMTP,40,,,FALSE,59.15884028,,0,D2d3,286.5009592,2897.796771,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002618_mmu-miR-34b-3p,876,TM002618,mmu-miR-34b-3p,TARG,A,FAMTP,40,,,FALSE,126.3925627,,0,D2d4,255.1081703,2818.793032,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002618_mmu-miR-34b-3p,876,TM002618,mmu-miR-34b-3p,TARG,A,FAMTP,40,,,FALSE,112.3797453,,0,D2d4,277.2630359,3244.323253,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002020_mmu-miR-670,877,TM002020,mmu-miR-670,TARG,A,FAMTP,40,,,FALSE,49.34556933,,0,D2d5,258.3725375,3474.150513,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002020_mmu-miR-670,877,TM002020,mmu-miR-670,TARG,A,FAMTP,40,,,FALSE,39.13487017,,0,D2d5,274.0795709,4272.467238,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001668_mmu-miR-683,878,TM001668,mmu-miR-683,TARG,A,FAMTP,40,,,FALSE,79.68772229,,0,D2d6,257.1430487,2670.437785,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001668_mmu-miR-683,878,TM001668,mmu-miR-683,TARG,A,FAMTP,40,,,FALSE,63.29056712,,0,D2d6,283.9456516,3094.927665,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001232_snoRNA202,895,TM001232,snoRNA202,ENDO,B,FAMTP,10.897,,,FALSE,1623.405735,,0,D2d7,337.8625752,3981.818365,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001232_snoRNA202,895,TM001232,snoRNA202,ENDO,B,FAMTP,11.135,,,FALSE,1577.220047,,0,D2d7,303.3884873,3886.973221,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001669_mmu-miR-684,880,TM001669,mmu-miR-684,TARG,A,FAMTP,40,,,FALSE,92.15304861,,0,D2d8,312.8609039,3186.240112,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001669_mmu-miR-684,880,TM001669,mmu-miR-684,TARG,A,FAMTP,40,,,FALSE,89.64184926,,0,D2d8,284.2664266,3155.188911,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001535_hsa-miR-551b,905,TM001535,hsa-miR-551b,TARG,A,FAMTP,32.134,,,FALSE,312.3245662,,0,D2e1,234.4102931,2290.703257,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001535_hsa-miR-551b,905,TM001535,hsa-miR-551b,TARG,A,FAMTP,28.647,,,FALSE,721.9281541,,0,D2e1,276.276207,2801.491844,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000185_mmu-miR-31,906,TM000185,mmu-miR-31,TARG,A,FAMTP,24.088,,,FALSE,1296.215711,,0,D2e2,249.4946926,2570.200041,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000185_mmu-miR-31,906,TM000185,mmu-miR-31,TARG,A,FAMTP,23.533,,,FALSE,1119.101228,,0,D2e2,264.5251353,2893.173334,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000442_hsa-miR-106b,907,TM000442,hsa-miR-106b,TARG,A,FAMTP,15.657,,,FALSE,1666.804139,,0,D2e3,265.7732086,2890.705446,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000442_hsa-miR-106b,907,TM000442,hsa-miR-106b,TARG,A,FAMTP,15.645,,,FALSE,1680.089506,,0,D2e3,268.4686796,3397.758044,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002687_MMU-MIR-181A-2#,908,TM002687,MMU-MIR-181A-2#,TARG,A,FAMTP,40,,,FALSE,43.90093897,,0,D2e4,259.030462,2538.008803,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002687_MMU-MIR-181A-2#,908,TM002687,MMU-MIR-181A-2#,TARG,A,FAMTP,40,,,FALSE,41.34005922,,0,D2e4,263.7325034,2946.542299,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002571_mmu-miR-155,909,TM002571,mmu-miR-155,TARG,A,FAMTP,22.031,,,FALSE,600.9923626,,0,D2e5,248.2114951,3398.084057,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002571_mmu-miR-155,909,TM002571,mmu-miR-155,TARG,A,FAMTP,21.22,,,FALSE,616.9665554,,0,D2e5,270.6468126,3983.442765,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000430_hsa-miR-92,910,TM000430,hsa-miR-92,TARG,A,FAMTP,13.046,,,FALSE,2023.625306,,0,D2e6,257.7537623,2383.353239,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000430_hsa-miR-92,910,TM000430,hsa-miR-92,TARG,A,FAMTP,12.92,,,FALSE,1968.185574,,0,D2e6,262.9299637,2721.038016,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002308_hsa-miR-17,911,TM002308,hsa-miR-17,TARG,A,FAMTP,13.627,,,FALSE,505.2498923,,0,D2e7,268.2411076,2994.382982,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002308_hsa-miR-17,911,TM002308,hsa-miR-17,TARG,A,FAMTP,13.227,,,FALSE,454.5070561,,0,D2e7,272.1744714,3178.832558,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002048_rno-miR-190b,912,TM002048,rno-miR-190b,TARG,A,FAMTP,20.282,,,FALSE,975.8445562,,0,D2e8,262.0962577,3450.628333,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002048_rno-miR-190b,912,TM002048,rno-miR-190b,TARG,A,FAMTP,20.196,,,FALSE,935.8041167,,0,D2e8,275.9078002,3755.181825,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000382_hsa-let-7f,937,TM000382,hsa-let-7f,TARG,A,FAMTP,15.278,,,FALSE,396.8757848,,0,D2f1,228.2715492,2630.36242,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000382_hsa-let-7f,937,TM000382,hsa-let-7f,TARG,A,FAMTP,15.663,,,FALSE,344.8912338,,0,D2f1,273.444822,3025.369804,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002422_hsa-miR-18a,938,TM002422,hsa-miR-18a,TARG,A,FAMTP,20.319,,,FALSE,412.7590086,,0,D2f2,249.3973052,2344.626969,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002422_hsa-miR-18a,938,TM002422,hsa-miR-18a,TARG,A,FAMTP,20.134,,,FALSE,450.9677948,,0,D2f2,274.0164131,2654.987413,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000531_hsa-miR-302b,939,TM000531,hsa-miR-302b,TARG,A,FAMTP,24.859,,,FALSE,1042.650423,,0,D2f3,249.7532909,3462.660207,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000531_hsa-miR-302b,939,TM000531,hsa-miR-302b,TARG,A,FAMTP,24.712,,,FALSE,1214.578505,,0,D2f3,273.9567581,4080.217263,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001712_U87,956,TM001712,U87,ENDO,B,FAMTP,15.927,,,FALSE,605.4078322,,0,D2f4,242.3010073,3399.916521,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001712_U87,956,TM001712,U87,ENDO,B,FAMTP,16.51,,,FALSE,674.7123833,,0,D2f4,274.3043782,3853.161219,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001076_mmu-miR-424,941,TM001076,mmu-miR-424,TARG,A,FAMTP,24.332,,,FALSE,302.3727637,,0,D2f5,250.4452362,3168.396707,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001076_mmu-miR-424,941,TM001076,mmu-miR-424,TARG,A,FAMTP,30.873,,,FALSE,383.7472856,,0,D2f5,274.2589069,3685.424727,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000387_hsa-miR-10a,942,TM000387,hsa-miR-10a,TARG,A,FAMTP,17.726,,,FALSE,317.0435318,,0,D2f6,258.2376497,2941.093276,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000387_hsa-miR-10a,942,TM000387,hsa-miR-10a,TARG,A,FAMTP,18.111,,,FALSE,356.6451534,,0,D2f6,279.1506505,3462.233223,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000378_hsa-let-7b,943,TM000378,hsa-let-7b,TARG,A,FAMTP,13.055,,,FALSE,1256.676719,,0,D2f7,287.1978253,2712.258502,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000378_hsa-let-7b,943,TM000378,hsa-let-7b,TARG,A,FAMTP,13.186,,,FALSE,1373.836988,,0,D2f7,292.2422568,2765.959903,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000439_hsa-miR-103,944,TM000439,hsa-miR-103,TARG,A,FAMTP,15.951,,,FALSE,630.5963544,,0,D2f8,262.1596483,2932.298235,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000439_hsa-miR-103,944,TM000439,hsa-miR-103,TARG,A,FAMTP,15.8,,,FALSE,707.6662166,,0,D2f8,282.9430794,2978.822377,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000580_hsa-miR-20a,971,TM000580,hsa-miR-20a,TARG,A,FAMTP,13.314,,,FALSE,1637.175283,,0,D2g3,235.9885889,3016.186126,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000580_hsa-miR-20a,971,TM000580,hsa-miR-20a,TARG,A,FAMTP,12.886,,,FALSE,1798.074141,,0,D2g3,286.4670294,3512.237674,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002558_mmu-miR-302c,972,TM002558,mmu-miR-302c,TARG,A,FAMTP,40,,,FALSE,45.21553137,,0,D2g4,247.7971326,3044.56652,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002558_mmu-miR-302c,972,TM002558,mmu-miR-302c,TARG,A,FAMTP,40,,,FALSE,48.11688652,,0,D2g4,282.1229035,3538.031223,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002352_hsa-miR-652,973,TM002352,hsa-miR-652,TARG,A,FAMTP,17.089,,,FALSE,925.8908445,,0,D2g5,239.1727289,2728.075386,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002352_hsa-miR-652,973,TM002352,hsa-miR-652,TARG,A,FAMTP,18.249,,,FALSE,797.2035912,,0,D2g5,269.749968,3273.421785,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001727_Y1,990,TM001727,Y1,ENDO,B,FAMTP,19.516,,,FALSE,599.7829354,,0,D2g6,250.5734846,2589.237266,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001727_Y1,990,TM001727,Y1,ENDO,B,FAMTP,19.766,,,FALSE,695.0586419,,0,D2g6,268.817121,2907.600987,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002306_mmu-miR-214,1004,TM002306,mmu-miR-214,TARG,A,FAMTP,17.72,,,FALSE,742.7757238,,0,D2h4,223.7014996,2270.682109,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002306_mmu-miR-214,1004,TM002306,mmu-miR-214,TARG,A,FAMTP,18.459,,,FALSE,681.2829511,,0,D2h4,269.5858473,2647.076654,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002556_mmu-miR-217,1005,TM002556,mmu-miR-217,TARG,A,FAMTP,40,,,FALSE,45.16613112,,0,D2h5,221.0742227,2632.575469,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002556_mmu-miR-217,1005,TM002556,mmu-miR-217,TARG,A,FAMTP,40,,,FALSE,88.84610249,,0,D2h5,268.5832567,3244.905192,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,000489_hsa-miR-190,1006,TM000489,hsa-miR-190,TARG,A,FAMTP,18.816,,,FALSE,1437.390732,,0,D2h6,231.1430197,2124.875302,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,000489_hsa-miR-190,1006,TM000489,hsa-miR-190,TARG,A,FAMTP,18.576,,,FALSE,1495.621568,,0,D2h6,274.6524933,2471.541279,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002172_hsa-let-7i#,786,TM002172,hsa-let-7i#,TARG,B,FAMTP,40,,,FALSE,33.91831058,,0,D3a2,235.9127561,2349.67173,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002172_hsa-let-7i#,786,TM002172,hsa-let-7i#,TARG,B,FAMTP,40,,,FALSE,25.14402005,,0,D3a2,264.3162347,2405.134193,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002458_mmu-miR-742#,787,TM002458,mmu-miR-742#,TARG,B,FAMTP,40,,,FALSE,51.31906675,,0,D3a3,235.6242448,2722.355037,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002458_mmu-miR-742#,787,TM002458,mmu-miR-742#,TARG,B,FAMTP,40,,,FALSE,36.29668253,,0,D3a3,284.2888475,2886.279642,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002043_mmu-miR-374#,788,TM002043,mmu-miR-374#,TARG,B,FAMTP,40,,,FALSE,31.26498715,,0,D3a4,245.6874233,2390.004569,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002043_mmu-miR-374#,788,TM002043,mmu-miR-374#,TARG,B,FAMTP,40,,,FALSE,41.78701643,,0,D3a4,270.202716,2465.62059,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001230_snoRNA135,797,TM001230,snoRNA135,ENDO,B,FAMTP,15.753,,,FALSE,599.811216,,0,D3a5,222.1932942,3261.380324,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001230_snoRNA135,797,TM001230,snoRNA135,ENDO,B,FAMTP,15.695,,,FALSE,767.1675339,,0,D3a5,273.3091816,3538.200258,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002473_mmu-miR-879#,790,TM002473,mmu-miR-879#,TARG,B,FAMTP,40,,,FALSE,164.7648674,,0,D3a6,233.9317369,2542.244827,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002473_mmu-miR-879#,790,TM002473,mmu-miR-879#,TARG,B,FAMTP,40,,,FALSE,177.5286449,,0,D3a6,263.4777773,2735.478393,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002045_mmu-miR-805,791,TM002045,mmu-miR-805,TARG,B,FAMTP,14.684,,,FALSE,663.8017239,,0,D3a7,244.0296364,2641.203726,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002045_mmu-miR-805,791,TM002045,mmu-miR-805,TARG,B,FAMTP,13.596,,,FALSE,964.1644148,,0,D3a7,282.0635101,2632.96613,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002482_mmu-miR-376a#,817,TM002482,mmu-miR-376a#,TARG,B,FAMTP,40,,,FALSE,0,,0,D3b1,248.1878761,2991.912278,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002482_mmu-miR-376a#,817,TM002482,mmu-miR-376a#,TARG,B,FAMTP,40,,,FALSE,26.89181258,,0,D3b1,286.7386098,3247.191778,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002497_mmu-miR-29b#,818,TM002497,mmu-miR-29b#,TARG,B,FAMTP,23.053,,,FALSE,365.004832,,0,D3b2,257.8810804,3346.67755,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002497_mmu-miR-29b#,818,TM002497,mmu-miR-29b#,TARG,B,FAMTP,21.248,,,FALSE,472.2790792,,0,D3b2,307.1525051,3499.718201,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,001973_U6 rRNA,827,TM001973,U6 rRNA,ENDO,B,FAMTP,9.884,,,FALSE,1049.676086,,0,D3b3,254.8216573,3381.491919,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,001973_U6 rRNA,827,TM001973,U6 rRNA,ENDO,B,FAMTP,10.003,,,FALSE,1274.304241,,0,D3b3,280.0615753,3790.920718,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002498_mmu-miR-30b#,820,TM002498,mmu-miR-30b#,TARG,B,FAMTP,40,,,FALSE,75.28837054,,0,D3b4,250.8827389,2677.703061,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002498_mmu-miR-30b#,820,TM002498,mmu-miR-30b#,TARG,B,FAMTP,40,,,FALSE,60.3582926,,0,D3b4,285.4005349,2694.159441,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002489_mmu-miR-16#,821,TM002489,mmu-miR-16#,TARG,B,FAMTP,24.926,,,FALSE,321.6083882,,0,D3b5,238.9830559,2825.343127,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002489_mmu-miR-16#,821,TM002489,mmu-miR-16#,TARG,B,FAMTP,40,,,FALSE,239.2810668,,0,D3b5,279.523687,3152.221128,GNP81,C3,mutant,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GPK57,FALSE,002506_mmu-miR-322#,822,TM002506,mmu-miR-322#,TARG,B,FAMTP,40,,,FALSE,106.416512,,0,D3b6,260.4561205,2411.545363,GPK57,B2,ctrl,1
OpenArray® Real-Time qPCR Analysis Software,1.0.215.4,1,GNP81,FALSE,002506_mmu-miR-322#,822,TM002506,mmu-miR-322#,TARG,B,FAMTP,40,,,FALSE,151.2173904,,0,D3b6,279.6797419,2487.373793,GNP81,C3,mutant,1
